,Season,TeamName,KeyField,CONF,SEED,WL%,EFGPct-OFF,TOPct,ORPct,FTRate,EFGPct-DEF,TOPct.1,ORPct.1,FTRate.1,Off_1-POINTDIST,Off_2,Off_3,Def_1,Def_2,Def_3,FG2Pct-MISC,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,FG3Rate,OppFG3Rate,ARate,OppARate,StlRate,OppStlRate,DFP,AdjTempo,Tempo-SUMM,OE,AdjOE,DE,AdjDE,AdjEM,TARGET16,WScore,Season,TeamName,KeyField,CONF,SEED,WL%,EFGPct-OFF,TOPct,ORPct,FTRate,EFGPct-DEF,TOPct.1,ORPct.1,FTRate.1,Off_1-POINTDIST,Off_2,Off_3,Def_1,Def_2,Def_3,FG2Pct-MISC,FG3Pct,FTPct,BlockPct,OppFG2Pct,OppFG3Pct,OppFTPct,OppBlockPct,FG3Rate,OppFG3Rate,ARate,OppARate,StlRate,OppStlRate,DFP,AdjTempo,Tempo-SUMM,OE,AdjOE,DE,AdjDE,AdjEM,TARGET16,LScore,score_delta
1637,2013,Michigan,2013Michigan,6.0,4.0,3.875,48.0056,18.6588,29.3712,22.6809,48.0056,18.6588,29.3712,22.6809,15.4661,54.4492,30.0847,13.9293,56.632,29.4387,53.3934,37.8667,70.305,7.3324,47.5559,32.5967,68.5072,8.3102,34.1841,33.5807,51.7536,52.7808,0.0953,0.0835,1.4,68.31,68.54,102.24,103,103.44,102.78,0.22,4.0,78,2013,VCU,2013VCU,1.0,5.0,3.0,49.863,28.5176,34.7222,40.3288,49.863,28.5176,34.7222,40.3288,16.9314,52.6354,30.4332,21.653000000000002,52.7766,25.5704,50.5198,35.125,70.1046,8.9052,50.0817,32.9451,68.3424,8.7318,35.6665,32.9315,51.5842,51.0481,0.1697,0.0861,9.7,62.72,62.62,84.34,83.86,100.27,100.54,-16.68,0.0,53,25
1638,2013,Michigan St.,2013Michigan St.,6.0,3.0,3.0,44.5484,19.1669,27.6475,32.3891,44.5484,19.1669,27.6475,32.3891,20.3735,57.725,21.9015,19.5851,52.4843,27.9305,50.4077,34.0594,70.7965,11.0659,44.2636,30.0623,66.9967,8.8955,27.2384,34.3132,53.4038,51.0176,0.1248,0.1128,6.7,67.06,66.73,102.03,102.56,102.15,102.45,0.11,0.0,70,2013,Memphis,2013Memphis,4.0,6.0,6.2,45.4858,22.099,31.1933,34.8871,45.4858,22.099,31.1933,34.8871,18.9855,56.3969,24.6177,20.5996,53.1906,26.2099,51.1156,37.1622,66.0182,16.2791,43.7632,32.9564,67.6512,8.046,28.5852,30.3729,61.9877,50.0606,0.1274,0.1055,10.1,65.23,64.44,94.63,100.05,105.18,99.52,0.53,0.0,48,22
1690,2013,Oregon,2013Oregon,23.0,12.0,3.111111111,46.4426,21.9742,27.1173,33.317,46.4426,21.9742,27.1173,33.317,21.5094,56.7547,21.7358,19.5153,54.5918,25.8929,49.0541,33.2756,70.4574,10.2098,44.8951,33.3882,67.5994,7.1102,27.346,29.8332,51.2712,47.4556,0.1213,0.0958,14.3,66.56,67.06,103.57,98.31,99.83,102.63,-4.33,0.0,74,2013,Saint Louis,2013Saint Louis,1.0,4.0,4.0,45.5232,23.5634,29.0598,34.9748,45.5232,23.5634,29.0598,34.9748,23.5343,50.0838,26.3819,20.0884,56.778,23.1336,50.0418,34.0357,70.4261,8.3079,44.0549,33.0526,65.44,10.3766,34.0508,26.5809,56.0644,54.0136,0.1172,0.09,13.7,65.82,65.09,99.48,96.25,102.48,103.42,-7.16,0.0,57,17
1751,2013,Syracuse,2013Syracuse,2.0,4.0,3.0,42.6115,23.4739,34.3876,35.4089,42.6115,23.4739,34.3876,35.4089,20.206,54.9716,24.8224,21.8577,46.6979,31.4444,48.4659,33.477,67.497,19.3146,42.6791,28.340999999999998,67.3228,8.015,30.3532,40.3346,55.8093,67.6322,0.1372,0.1059,-9.8,62.88,63.21,99.92,95.16,103.95,105.98,-10.82,0.0,66,2013,California,2013California,23.0,12.0,1.75,44.2559,16.7979,30.6954,32.4804,44.2559,16.7979,30.6954,32.4804,18.8458,63.0298,18.1244,20.1602,53.1324,26.7075,48.8128,30.2483,71.453,11.3821,41.6851,33.6299,68.8103,7.1927,23.6267,29.3473,56.1825,51.1288,0.0872,0.08900000000000001,7.5,65.69,65.3,103.62,108.71,99.1,92.93,15.78,0.0,60,6
1810,2013,Wichita St.,2013Wichita St.,4.0,9.0,3.333333333,45.3465,19.9629,26.4925,38.3168,45.3465,19.9629,26.4925,38.3168,20.3309,51.1029,28.5662,23.1866,46.8763,29.9371,49.6074,33.8562,69.9115,13.5051,43.6378,32.2057,71.447,8.2798,35.3186,36.5842,55.5556,51.4429,0.1142,0.087,7.8,71.13,71.82,93.67,92.83,113.44,114.44,-21.61,0.0,76,2013,Gonzaga,2013Gonzaga,32.0,1.0,10.66666667,44.9189,20.8376,29.7976,29.9459,44.9189,20.8376,29.7976,29.9459,20.8719,54.2438,24.8843,18.4495,46.8106,34.7399,55.0078,36.5025,70.9974,8.0318,42.1006,32.9149,67.87,8.6072,31.5479,38.7568,54.6841,47.6858,0.1205,0.0965,3.6,67.66,67.36,95.02,98.5,97.09,92.14,6.36,0.0,70,6
1544,2013,Duke,2013Duke,2.0,2.0,5.0,45.4634,20.4363,32.2706,32.7317,45.4634,20.4363,32.2706,32.7317,21.1663,49.676,29.1577,20.6809,58.8936,20.4255,50.8475,39.9408,73.8693,9.006,46.1641,29.0381,72.4292,8.1061,33.2514,26.878,53.5417,40.0235,0.0944,0.0729,17.6,66.89,67.56,104.22,106.49,98.25,96.03,10.46,0.0,66,2013,Creighton,2013Creighton,8.0,7.0,3.5,45.9257,16.1065,27.1007,26.1331,45.9257,16.1065,27.1007,26.1331,18.2463,47.3881,34.3657,16.2269,55.409,28.3641,55.7018,41.3747,75.9317,6.6426,45.4874,31.2046,68.0812,7.807,39.4261,33.2208,64.6497,51.1243,0.0743,0.1017,5.1,65.26,65.6,107.77,108.57,96.37,96.37,12.2,0.0,50,16
1560,2013,Florida Gulf Coast,2013Florida Gulf Coast,5.0,15.0,2.363636364,46.9322,22.1407,32.8937,32.7066,46.9322,22.1407,32.8937,32.7066,18.5816,54.1997,27.2187,19.448,50.1062,30.4459,52.3336,33.4307,66.9044,10.5012,46.9372,31.2827,69.289,8.4162,34.3876,37.8031,53.2311,56.4536,0.1254,0.1017,-1.5,65.13,65.15,102.44,102.91,95.88,95.19,7.72,0.0,81,2013,San Diego St.,2013San Diego St.,20.0,7.0,2.090909091,44.715,18.1924,27.8846,28.8877,44.715,18.1924,27.8846,28.8877,20.1005,53.7232,26.1763,18.0112,53.6783,28.3105,48.2759,32.7055,69.0738,11.4566,43.2897,31.7949,68.0077,8.2102,32.4084,32.3741,50.3209,56.7832,0.0994,0.0802,2.9,67.98,67.48,92.68,93.05,100.89,100.77,-7.72,0.0,71,10
1557,2013,Florida,2013Florida,27.0,3.0,3.625,43.3052,22.424,28.3902,29.8893,43.3052,22.424,28.3902,29.8893,15.9727,49.9621,34.0651,18.34,52.8827,28.7773,54.2763,37.830999999999996,67.6282,9.4192,41.7582,30.9791,65.0794,7.8947,39.4724,32.8413,56.25,50.8966,0.1138,0.0932,7.9,65.79,65.24,103.4,104.55,99.69,96.49,8.06,0.0,78,2013,Minnesota,2013Minnesota,6.0,11.0,1.615384615,45.5874,20.1793,33.4158,36.7347,45.5874,20.1793,33.4158,36.7347,22.3791,54.0009,23.62,21.844,47.9433,30.2128,48.8768,33.6996,68.4555,15.7939,42.8209,33.8633,69.3694,9.1402,29.7224,34.6939,61.7178,56.1111,0.1171,0.1203,1.4,67.62,67.87,101.64,105.23,109.16,105.33,-0.1,0.0,64,14
1591,2013,Indiana,2013Indiana,6.0,1.0,4.1428571430000005,43.9923,20.9128,31.2866,26.9507,43.9923,20.9128,31.2866,26.9507,23.7372,49.0286,27.2342,17.7996,54.2934,27.906999999999996,52.023999999999994,40.3454,74.3363,9.2527,43.2028,30.4094,70.6927,11.2444,32.3186,32.7429,54.0484,43.3129,0.1052,0.0941,9.0,67.11,67.23,107.42,107.82,106.19,103.33,4.49,0.0,58,2013,Temple,2013Temple,4.0,9.0,2.4,48.9904,20.1314,31.3708,34.1127,48.9904,20.1314,31.3708,34.1127,20.8062,49.5114,29.6824,20.1386,54.3958,25.4656,48.7961,32.8378,72.2772,9.4951,47.3248,35.3153,72.4299,8.0257,37.2608,29.4899,58.4019,51.5777,0.1161,0.0739,8.9,62.7,62.41,96.18,93.92,103.61,105.07,-11.15,0.0,52,6
1602,2013,Kansas,2013Kansas,7.0,1.0,5.166666667,41.5025,18.3591,29.3208,32.0202,41.5025,18.3591,29.3208,32.0202,21.4234,55.284,23.2926,20.9424,48.1675,30.8901,52.8522,36.3636,73.6712,17.5801,39.2883,30.3342,68.6695,7.4227,28.9898,35.639,58.3756,50.6345,0.102,0.1043,4.3,66.1,66.23,105.11,104.92,101.43,101.51,3.41,0.0,70,2013,North Carolina,2013North Carolina,2.0,8.0,2.272727273,48.0048,21.4511,31.5542,27.1259,48.0048,21.4511,31.5542,27.1259,16.2009,54.4562,29.3429,16.5566,54.3353,29.1082,46.3368,37.2126,67.6656,7.8762,46.2729,34.407,70.2277,8.6118,30.9059,32.4466,60.2041,47.2564,0.1146,0.0947,7.0,68.34,68.95,98.15,97.17,97.81,99.49,-2.31,0.0,58,12
1607,2013,La Salle,2013La Salle,1.0,13.0,2.4,49.3201,21.3449,34.1749,28.4519,49.3201,21.3449,34.1749,28.4519,18.2041,49.7143,32.0816,16.4377,64.6876,18.8746,49.2718,37.6978,73.719,8.2524,50.6241,30.2128,68.1985,10.6796,35.9917,24.5816,55.2239,50.0,0.1155,0.0874,10.8,66.69,66.22,103.47,105.14,103.96,102.0,3.13,0.0,76,2013,Mississippi,2013Mississippi,27.0,12.0,3.0,46.4202,21.5127,31.8115,31.0881,46.4202,21.5127,31.8115,31.0881,21.1227,53.1846,25.6927,18.1818,51.8057,30.0125,49.4314,32.381,67.7829,13.6195,46.188,31.2176,66.3636,7.8261,32.9596,36.3636,45.8547,54.5665,0.1157,0.0811,0.7,64.16,64.04,98.83,100.94,103.66,101.09,-0.15,0.0,74,2
1635,2013,Miami FL,2013Miami FL,2.0,2.0,4.1428571430000005,45.696999999999996,18.3945,28.4489,28.2838,45.696999999999996,18.3945,28.4489,28.2838,18.5333,51.0961,30.3707,16.7354,52.1779,31.0867,50.5919,36.234,68.3824,12.297,44.0062,32.5648,64.9466,8.2873,35.6199,34.927,45.5866,48.9308,0.0965,0.0835,5.3,70.57,71.05,98.96,99.04,100.49,98.67,0.37,0.0,63,2013,Illinois,2013Illinois,6.0,7.0,1.769230769,48.5938,21.6676,33.5827,36.344,48.5938,21.6676,33.5827,36.344,19.0676,47.0391,33.8933,20.8719,49.6697,29.4584,47.4576,31.8343,72.293,11.3523,47.0785,34.255,70.5357,8.9831,41.7284,35.2082,42.4608,53.3672,0.1033,0.0859,3.0,66.88,66.84,109.0,109.37,104.0,104.31,5.06,0.0,59,4
1685,2013,Ohio St.,2013Ohio St.,6.0,2.0,3.625,45.3897,20.6718,28.2132,29.5466,45.3897,20.6718,28.2132,29.5466,19.8538,53.9438,26.2024,18.8894,49.7041,31.4065,49.401,35.5799,70.7819,12.929,43.5754,32.3944,71.5517,7.3996,31.016,36.1691,53.125,48.067,0.10400000000000001,0.0679,6.3,64.43,64.03,96.18,95.04,98.21,98.91,-3.87,0.0,78,2013,Iowa St.,2013Iowa St.,7.0,10.0,1.9166666669999999,48.0491,18.5799,28.5381,32.7071,48.0491,18.5799,28.5381,32.7071,18.3159,44.3325,37.3516,19.7506,54.3041,25.9453,51.8955,37.4459,73.1322,7.0087,48.7717,31.0694,72.3122,8.5088,43.7707,33.3333,58.2121,53.8202,0.0897,0.0929,5.0,64.97,65.51,100.67,103.09,103.7,98.9,4.19,0.0,75,3
1627,2013,Marquette,2013Marquette,8.0,3.0,2.888888889,46.1759,19.5138,33.0894,31.7378,46.1759,19.5138,33.0894,31.7378,23.1318,58.3543,18.5139,18.9868,50.4792,30.534000000000002,51.5961,29.5775,72.9801,9.9838,44.8864,32.3188,68.1967,9.7996,26.9523,35.9001,57.3634,59.5361,0.1027,0.1018,-3.5,58.23,57.73,99.15,95.38,93.32,94.69,0.69,0.0,71,2013,Miami FL,2013Miami FL,2.0,2.0,4.1428571430000005,45.696999999999996,18.3945,28.4489,28.2838,45.696999999999996,18.3945,28.4489,28.2838,18.5333,51.0961,30.3707,16.7354,52.1779,31.0867,50.5919,36.234,68.3824,12.297,44.0062,32.5648,64.9466,8.2873,35.6199,34.927,45.5866,48.9308,0.0965,0.0835,5.3,70.57,71.05,98.96,99.04,100.49,98.67,0.37,0.0,61,10
1685,2013,Ohio St.,2013Ohio St.,6.0,2.0,3.625,45.3897,20.6718,28.2132,29.5466,45.3897,20.6718,28.2132,29.5466,19.8538,53.9438,26.2024,18.8894,49.7041,31.4065,49.401,35.5799,70.7819,12.929,43.5754,32.3944,71.5517,7.3996,31.016,36.1691,53.125,48.067,0.10400000000000001,0.0679,6.3,64.43,64.03,96.18,95.04,98.21,98.91,-3.87,0.0,73,2013,Arizona,2013Arizona,23.0,6.0,3.375,46.5951,19.8179,26.6611,32.9492,46.5951,19.8179,26.6611,32.9492,21.0506,47.5486,31.4008,20.0809,51.4825,28.4367,50.5795,37.1034,74.9307,10.1515,43.4091,35.8234,71.0652,9.2715,37.5065,30.8539,54.0909,49.2347,0.0997,0.0916,11.6,64.49,64.1,105.02,110.79,92.63,86.65,24.14,0.0,70,3
1751,2013,Syracuse,2013Syracuse,2.0,4.0,3.0,42.6115,23.4739,34.3876,35.4089,42.6115,23.4739,34.3876,35.4089,20.206,54.9716,24.8224,21.8577,46.6979,31.4444,48.4659,33.477,67.497,19.3146,42.6791,28.340999999999998,67.3228,8.015,30.3532,40.3346,55.8093,67.6322,0.1372,0.1059,-9.8,62.88,63.21,99.92,95.16,103.95,105.98,-10.82,0.0,61,2013,Indiana,2013Indiana,6.0,1.0,4.1428571430000005,43.9923,20.9128,31.2866,26.9507,43.9923,20.9128,31.2866,26.9507,23.7372,49.0286,27.2342,17.7996,54.2934,27.906999999999996,52.023999999999994,40.3454,74.3363,9.2527,43.2028,30.4094,70.6927,11.2444,32.3186,32.7429,54.0484,43.3129,0.1052,0.0941,9.0,67.11,67.23,107.42,107.82,106.19,103.33,4.49,0.0,50,11
1810,2013,Wichita St.,2013Wichita St.,4.0,9.0,3.333333333,45.3465,19.9629,26.4925,38.3168,45.3465,19.9629,26.4925,38.3168,20.3309,51.1029,28.5662,23.1866,46.8763,29.9371,49.6074,33.8562,69.9115,13.5051,43.6378,32.2057,71.447,8.2798,35.3186,36.5842,55.5556,51.4429,0.1142,0.087,7.8,71.13,71.82,93.67,92.83,113.44,114.44,-21.61,0.0,72,2013,La Salle,2013La Salle,1.0,13.0,2.4,49.3201,21.3449,34.1749,28.4519,49.3201,21.3449,34.1749,28.4519,18.2041,49.7143,32.0816,16.4377,64.6876,18.8746,49.2718,37.6978,73.719,8.2524,50.6241,30.2128,68.1985,10.6796,35.9917,24.5816,55.2239,50.0,0.1155,0.0874,10.8,66.69,66.22,103.47,105.14,103.96,102.0,3.13,0.0,58,14
1544,2013,Duke,2013Duke,2.0,2.0,5.0,45.4634,20.4363,32.2706,32.7317,45.4634,20.4363,32.2706,32.7317,21.1663,49.676,29.1577,20.6809,58.8936,20.4255,50.8475,39.9408,73.8693,9.006,46.1641,29.0381,72.4292,8.1061,33.2514,26.878,53.5417,40.0235,0.0944,0.0729,17.6,66.89,67.56,104.22,106.49,98.25,96.03,10.46,0.0,71,2013,Michigan St.,2013Michigan St.,6.0,3.0,3.0,44.5484,19.1669,27.6475,32.3891,44.5484,19.1669,27.6475,32.3891,20.3735,57.725,21.9015,19.5851,52.4843,27.9305,50.4077,34.0594,70.7965,11.0659,44.2636,30.0623,66.9967,8.8955,27.2384,34.3132,53.4038,51.0176,0.1248,0.1128,6.7,67.06,66.73,102.03,102.56,102.15,102.45,0.11,0.0,61,10
1557,2013,Florida,2013Florida,27.0,3.0,3.625,43.3052,22.424,28.3902,29.8893,43.3052,22.424,28.3902,29.8893,15.9727,49.9621,34.0651,18.34,52.8827,28.7773,54.2763,37.830999999999996,67.6282,9.4192,41.7582,30.9791,65.0794,7.8947,39.4724,32.8413,56.25,50.8966,0.1138,0.0932,7.9,65.79,65.24,103.4,104.55,99.69,96.49,8.06,0.0,62,2013,Florida Gulf Coast,2013Florida Gulf Coast,5.0,15.0,2.363636364,46.9322,22.1407,32.8937,32.7066,46.9322,22.1407,32.8937,32.7066,18.5816,54.1997,27.2187,19.448,50.1062,30.4459,52.3336,33.4307,66.9044,10.5012,46.9372,31.2827,69.289,8.4162,34.3876,37.8031,53.2311,56.4536,0.1254,0.1017,-1.5,65.13,65.15,102.44,102.91,95.88,95.19,7.72,0.0,50,12
1619,2013,Louisville,2013Louisville,2.0,1.0,7.0,44.7822,27.0483,33.286,34.945,44.7822,27.0483,33.286,34.945,21.8939,54.9362,23.1699,20.4168,51.3824,28.2008,50.8075,33.2851,70.8696,12.0603,43.3597,31.7529,65.7534,8.1366,30.0304,33.3174,55.7252,49.696999999999996,0.1593,0.083,8.7,66.63,66.43,100.03,99.26,98.95,97.4,1.86,0.0,77,2013,Oregon,2013Oregon,23.0,12.0,3.111111111,46.4426,21.9742,27.1173,33.317,46.4426,21.9742,27.1173,33.317,21.5094,56.7547,21.7358,19.5153,54.5918,25.8929,49.0541,33.2756,70.4574,10.2098,44.8951,33.3882,67.5994,7.1102,27.346,29.8332,51.2712,47.4556,0.1213,0.0958,14.3,66.56,67.06,103.57,98.31,99.83,102.63,-4.33,0.0,69,8
1637,2013,Michigan,2013Michigan,6.0,4.0,3.875,48.0056,18.6588,29.3712,22.6809,48.0056,18.6588,29.3712,22.6809,15.4661,54.4492,30.0847,13.9293,56.632,29.4387,53.3934,37.8667,70.305,7.3324,47.5559,32.5967,68.5072,8.3102,34.1841,33.5807,51.7536,52.7808,0.0953,0.0835,1.4,68.31,68.54,102.24,103,103.44,102.78,0.22,4.0,87,2013,Kansas,2013Kansas,7.0,1.0,5.166666667,41.5025,18.3591,29.3208,32.0202,41.5025,18.3591,29.3208,32.0202,21.4234,55.284,23.2926,20.9424,48.1675,30.8901,52.8522,36.3636,73.6712,17.5801,39.2883,30.3342,68.6695,7.4227,28.9898,35.639,58.3756,50.6345,0.102,0.1043,4.3,66.1,66.23,105.11,104.92,101.43,101.51,3.41,0.0,85,2
1751,2013,Syracuse,2013Syracuse,2.0,4.0,3.0,42.6115,23.4739,34.3876,35.4089,42.6115,23.4739,34.3876,35.4089,20.206,54.9716,24.8224,21.8577,46.6979,31.4444,48.4659,33.477,67.497,19.3146,42.6791,28.340999999999998,67.3228,8.015,30.3532,40.3346,55.8093,67.6322,0.1372,0.1059,-9.8,62.88,63.21,99.92,95.16,103.95,105.98,-10.82,0.0,55,2013,Marquette,2013Marquette,8.0,3.0,2.888888889,46.1759,19.5138,33.0894,31.7378,46.1759,19.5138,33.0894,31.7378,23.1318,58.3543,18.5139,18.9868,50.4792,30.534000000000002,51.5961,29.5775,72.9801,9.9838,44.8864,32.3188,68.1967,9.7996,26.9523,35.9001,57.3634,59.5361,0.1027,0.1018,-3.5,58.23,57.73,99.15,95.38,93.32,94.69,0.69,0.0,39,16
1810,2013,Wichita St.,2013Wichita St.,4.0,9.0,3.333333333,45.3465,19.9629,26.4925,38.3168,45.3465,19.9629,26.4925,38.3168,20.3309,51.1029,28.5662,23.1866,46.8763,29.9371,49.6074,33.8562,69.9115,13.5051,43.6378,32.2057,71.447,8.2798,35.3186,36.5842,55.5556,51.4429,0.1142,0.087,7.8,71.13,71.82,93.67,92.83,113.44,114.44,-21.61,0.0,70,2013,Ohio St.,2013Ohio St.,6.0,2.0,3.625,45.3897,20.6718,28.2132,29.5466,45.3897,20.6718,28.2132,29.5466,19.8538,53.9438,26.2024,18.8894,49.7041,31.4065,49.401,35.5799,70.7819,12.929,43.5754,32.3944,71.5517,7.3996,31.016,36.1691,53.125,48.067,0.10400000000000001,0.0679,6.3,64.43,64.03,96.18,95.04,98.21,98.91,-3.87,0.0,66,4
1619,2013,Louisville,2013Louisville,2.0,1.0,7.0,44.7822,27.0483,33.286,34.945,44.7822,27.0483,33.286,34.945,21.8939,54.9362,23.1699,20.4168,51.3824,28.2008,50.8075,33.2851,70.8696,12.0603,43.3597,31.7529,65.7534,8.1366,30.0304,33.3174,55.7252,49.696999999999996,0.1593,0.083,8.7,66.63,66.43,100.03,99.26,98.95,97.4,1.86,0.0,85,2013,Duke,2013Duke,2.0,2.0,5.0,45.4634,20.4363,32.2706,32.7317,45.4634,20.4363,32.2706,32.7317,21.1663,49.676,29.1577,20.6809,58.8936,20.4255,50.8475,39.9408,73.8693,9.006,46.1641,29.0381,72.4292,8.1061,33.2514,26.878,53.5417,40.0235,0.0944,0.0729,17.6,66.89,67.56,104.22,106.49,98.25,96.03,10.46,0.0,63,22
1637,2013,Michigan,2013Michigan,6.0,4.0,3.875,48.0056,18.6588,29.3712,22.6809,48.0056,18.6588,29.3712,22.6809,15.4661,54.4492,30.0847,13.9293,56.632,29.4387,53.3934,37.8667,70.305,7.3324,47.5559,32.5967,68.5072,8.3102,34.1841,33.5807,51.7536,52.7808,0.0953,0.0835,1.4,68.31,68.54,102.24,103,103.44,102.78,0.22,4.0,79,2013,Florida,2013Florida,27.0,3.0,3.625,43.3052,22.424,28.3902,29.8893,43.3052,22.424,28.3902,29.8893,15.9727,49.9621,34.0651,18.34,52.8827,28.7773,54.2763,37.830999999999996,67.6282,9.4192,41.7582,30.9791,65.0794,7.8947,39.4724,32.8413,56.25,50.8966,0.1138,0.0932,7.9,65.79,65.24,103.4,104.55,99.69,96.49,8.06,0.0,59,20
1619,2013,Louisville,2013Louisville,2.0,1.0,7.0,44.7822,27.0483,33.286,34.945,44.7822,27.0483,33.286,34.945,21.8939,54.9362,23.1699,20.4168,51.3824,28.2008,50.8075,33.2851,70.8696,12.0603,43.3597,31.7529,65.7534,8.1366,30.0304,33.3174,55.7252,49.696999999999996,0.1593,0.083,8.7,66.63,66.43,100.03,99.26,98.95,97.4,1.86,0.0,72,2013,Wichita St.,2013Wichita St.,4.0,9.0,3.333333333,45.3465,19.9629,26.4925,38.3168,45.3465,19.9629,26.4925,38.3168,20.3309,51.1029,28.5662,23.1866,46.8763,29.9371,49.6074,33.8562,69.9115,13.5051,43.6378,32.2057,71.447,8.2798,35.3186,36.5842,55.5556,51.4429,0.1142,0.087,7.8,71.13,71.82,93.67,92.83,113.44,114.44,-21.61,0.0,68,4
1637,2013,Michigan,2013Michigan,6.0,4.0,3.875,48.0056,18.6588,29.3712,22.6809,48.0056,18.6588,29.3712,22.6809,15.4661,54.4492,30.0847,13.9293,56.632,29.4387,53.3934,37.8667,70.305,7.3324,47.5559,32.5967,68.5072,8.3102,34.1841,33.5807,51.7536,52.7808,0.0953,0.0835,1.4,68.31,68.54,102.24,103,103.44,102.78,0.22,4.0,61,2013,Syracuse,2013Syracuse,2.0,4.0,3.0,42.6115,23.4739,34.3876,35.4089,42.6115,23.4739,34.3876,35.4089,20.206,54.9716,24.8224,21.8577,46.6979,31.4444,48.4659,33.477,67.497,19.3146,42.6791,28.340999999999998,67.3228,8.015,30.3532,40.3346,55.8093,67.6322,0.1372,0.1059,-9.8,62.88,63.21,99.92,95.16,103.95,105.98,-10.82,0.0,56,5
1619,2013,Louisville,2013Louisville,2.0,1.0,7.0,44.7822,27.0483,33.286,34.945,44.7822,27.0483,33.286,34.945,21.8939,54.9362,23.1699,20.4168,51.3824,28.2008,50.8075,33.2851,70.8696,12.0603,43.3597,31.7529,65.7534,8.1366,30.0304,33.3174,55.7252,49.696999999999996,0.1593,0.083,8.7,66.63,66.43,100.03,99.26,98.95,97.4,1.86,0.0,82,2013,Michigan,2013Michigan,6.0,4.0,3.875,48.0056,18.6588,29.3712,22.6809,48.0056,18.6588,29.3712,22.6809,15.4661,54.4492,30.0847,13.9293,56.632,29.4387,53.3934,37.8667,70.305,7.3324,47.5559,32.5967,68.5072,8.3102,34.1841,33.5807,51.7536,52.7808,0.0953,0.0835,1.4,68.31,68.54,102.24,103,103.44,102.78,0.22,4.0,76,6
1128,2014,Albany,2014Albany,3.0,16.0,1.266666667,48.3225,18.3166,28.3376,29.0584,48.3225,18.3166,28.3376,29.0584,24.3859,53.773999999999994,21.8401,17.8473,49.586000000000006,32.5667,47.0312,35.9823,75.0,8.6177,45.9898,34.9112,72.2533,8.0469,26.1396,36.5801,49.1503,54.0645,0.0849,0.0909,-0.5,68.5,68.58,114.51,118.66,101.42,94.11,24.55,0.0,71,2014,Mount St. Mary's,2014Mount St. Mary's,21.0,16.0,0.9411764709999999,53.507,18.8528,32.9944,34.5023,53.507,18.8528,32.9944,34.5023,20.8466,43.6901,35.4633,19.1348,62.7436,18.1216,50.2296,35.4916,73.9377,6.7119,54.5763,33.4052,73.3931,8.2645,43.3697,23.9299,46.1447,45.3125,0.0996,0.0816,14.3,67.2,67.28,101.43,105.48,111.06,106.68,-1.2,0.0,64,7
1321,2014,North Carolina St.,2014North Carolina St.,2.0,12.0,1.571428571,47.5213,17.4788,35.6693,42.6139,47.5213,17.4788,35.6693,42.6139,19.5627,61.6947,18.7427,24.2013,52.3163,23.4824,51.4658,30.4762,65.748,10.7504,47.2583,32.0786,71.2103,8.0782,25.4854,30.5959,49.0526,47.7086,0.073,0.0865,6.5,62.57,62.25,99.21,97.45,99.99,100.29,-2.84,0.0,74,2014,Xavier,2014Xavier,8.0,12.0,1.615384615,49.3517,16.9241,28.656999999999996,39.5462,49.3517,16.9241,28.656999999999996,39.5462,21.7035,56.9206,21.3759,21.114,48.7047,30.1813,51.4815,34.8,68.8312,8.1513,47.395,35.2496,66.8033,11.9259,27.026999999999997,35.7104,57.1922,61.3551,0.0871,0.0831,-2.1,65.72,66.22,96.49,93.61,116.64,119.47,-25.86,0.0,59,15
1157,2014,Cal Poly,2014Cal Poly,11.0,16.0,0.7,49.2817,17.9735,33.0972,42.9107,49.2817,17.9735,33.0972,42.9107,19.7674,49.7472,30.4853,23.9518,51.75899999999999,24.2892,44.2446,32.8969,68.2373,7.6993,48.6413,33.8028,72.3435,10.3417,35.4614,31.0431,52.0924,55.8865,0.0906,0.0742,3.3,69.3,70.15,107.65,111.76,99.67,96.55,15.21,0.0,81,2014,Texas Southern,2014Texas Southern,30.0,16.0,1.266666667,50.2252,15.7699,31.2345,29.7798,50.2252,15.7699,31.2345,29.7798,25.3743,49.6155,25.0101,16.9288,56.8709,26.2003,50.7031,35.7639,71.25,8.1081,48.861999999999995,35.6419,68.7395,10.5045,32.2689,29.6296,54.823,50.5568,0.0663,0.0936,4.0,68.61,68.03,100.63,99.69,109.85,112.0,-12.31,0.0,69,12
1406,2014,Tennessee,2014Tennessee,27.0,11.0,1.846153846,46.541000000000004,16.925,27.4939,31.5436,46.541000000000004,16.925,27.4939,31.5436,23.1546,54.2347,22.6107,19.2204,55.913999999999994,24.8656,50.6164,31.8555,71.8072,11.6262,44.5078,34.5794,70.2128,9.4996,30.6338,27.62,49.5516,45.1174,0.0813,0.084,12.9,63.65,63.54,99.16,99.15,109.37,110.57,-11.42,0.0,78,2014,Iowa,2014Iowa,6.0,11.0,1.538461539,47.3698,18.8219,29.0297,35.3791,47.3698,18.8219,29.0297,35.3791,24.5444,54.1465,21.309,20.8531,49.5476,29.5993,50.6259,35.0459,73.4967,13.4868,47.2862,31.6736,70.5539,7.7886,27.4836,37.2873,57.888999999999996,52.6119,0.1001,0.08900000000000001,1.5,66.56,67.02,114.67,111.72,107.42,107.77,3.95,4.0,65,13
